"Plot Title: 20386722"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20385903, LBL: 20385903 - top)","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20385904, LBL: 20385904 - bottom)"
1,06/04/18 12:30:01 PM,0.3171,0.3408
2,06/04/18 12:45:01 PM,0.3183,0.3408
3,06/04/18 01:00:01 PM,0.3204,0.3418
4,06/04/18 01:15:01 PM,0.3207,0.3418
5,06/04/18 01:30:01 PM,0.3216,0.3422
6,06/04/18 01:45:01 PM,0.3223,0.3427
7,06/04/18 02:00:01 PM,0.3231,0.3432
8,06/04/18 02:15:01 PM,0.3240,0.3432
9,06/04/18 02:30:01 PM,0.3235,0.3437
10,06/04/18 02:45:01 PM,0.3244,0.3437
11,06/04/18 03:00:01 PM,0.3249,0.3441
12,06/04/18 03:15:01 PM,0.3249,0.3441
13,06/04/18 03:30:01 PM,0.3256,0.3447
14,06/04/18 03:45:01 PM,0.3249,0.3451
15,06/04/18 04:00:01 PM,0.3261,0.3451
16,06/04/18 04:15:01 PM,0.3261,0.3457
17,06/04/18 04:30:01 PM,0.3265,0.3457
18,06/04/18 04:45:01 PM,0.3261,0.3461
19,06/04/18 05:00:01 PM,0.3269,0.3461
20,06/04/18 05:15:01 PM,0.3265,0.3461
21,06/04/18 05:30:01 PM,0.3274,0.3466
22,06/04/18 05:45:01 PM,0.3269,0.3466
23,06/04/18 06:00:01 PM,0.3277,0.3476
24,06/04/18 06:15:01 PM,0.3269,0.3481
25,06/04/18 06:30:01 PM,0.3274,0.3481
26,06/04/18 06:45:01 PM,0.3277,0.3486
27,06/04/18 07:00:01 PM,0.3282,0.3486
28,06/04/18 07:15:01 PM,0.3277,0.3496
29,06/04/18 07:30:01 PM,0.3282,0.3500
30,06/04/18 07:45:01 PM,0.3277,0.3506
31,06/04/18 08:00:01 PM,0.3286,0.3511
32,06/04/18 08:15:01 PM,0.3277,0.3516
33,06/04/18 08:30:01 PM,0.3282,0.3516
34,06/04/18 08:45:01 PM,0.3286,0.3521
35,06/04/18 09:00:01 PM,0.3282,0.3526
36,06/04/18 09:15:01 PM,0.3282,0.3531
37,06/04/18 09:30:01 PM,0.3286,0.3537
38,06/04/18 09:45:01 PM,0.3282,0.3537
39,06/04/18 10:00:01 PM,0.3286,0.3542
40,06/04/18 10:15:01 PM,0.3286,0.3547
41,06/04/18 10:30:01 PM,0.3282,0.3553
42,06/04/18 10:45:01 PM,0.3290,0.3557
43,06/04/18 11:00:01 PM,0.3286,0.3563
44,06/04/18 11:15:01 PM,0.3286,0.3568
45,06/04/18 11:30:01 PM,0.3282,0.3573
46,06/04/18 11:45:01 PM,0.3282,0.3578
47,06/05/18 12:00:01 AM,0.3290,0.3578
48,06/05/18 12:15:01 AM,0.3286,0.3578
49,06/05/18 12:30:01 AM,0.3286,0.3584
50,06/05/18 12:45:01 AM,0.3282,0.3584
51,06/05/18 01:00:01 AM,0.3282,0.3584
52,06/05/18 01:15:01 AM,0.3282,0.3590
53,06/05/18 01:30:01 AM,0.3282,0.3590
54,06/05/18 01:45:01 AM,0.3282,0.3594
55,06/05/18 02:00:01 AM,0.3282,0.3600
56,06/05/18 02:15:01 AM,0.3282,0.3605
57,06/05/18 02:30:01 AM,0.3282,0.3611
58,06/05/18 02:45:01 AM,0.3282,0.3616
59,06/05/18 03:00:01 AM,0.3282,0.3622
60,06/05/18 03:15:01 AM,0.3290,0.3628
61,06/05/18 03:30:01 AM,0.3282,0.3632
62,06/05/18 03:45:01 AM,0.3286,0.3638
63,06/05/18 04:00:01 AM,0.3286,0.3643
64,06/05/18 04:15:01 AM,0.3286,0.3649
65,06/05/18 04:30:01 AM,0.3286,0.3660
66,06/05/18 04:45:01 AM,0.3286,0.3677
67,06/05/18 05:00:01 AM,0.3286,0.3683
68,06/05/18 05:15:01 AM,0.3286,0.3694
69,06/05/18 05:30:01 AM,0.3286,0.3705
70,06/05/18 05:45:01 AM,0.3286,0.3716
71,06/05/18 06:00:01 AM,0.3286,0.3722
72,06/05/18 06:15:01 AM,0.3290,0.3729
73,06/05/18 06:30:01 AM,0.3299,0.3740
74,06/05/18 06:45:01 AM,0.3290,0.3746
75,06/05/18 07:00:01 AM,0.3295,0.3751
76,06/05/18 07:15:01 AM,0.3299,0.3758
77,06/05/18 07:30:01 AM,0.3295,0.3769
78,06/05/18 07:45:01 AM,0.3299,0.3775
79,06/05/18 08:00:01 AM,0.3304,0.3787
80,06/05/18 08:15:01 AM,0.3299,0.3793
81,06/05/18 08:30:01 AM,0.3304,0.3798
82,06/05/18 08:45:01 AM,0.3304,0.3811
83,06/05/18 09:00:01 AM,0.3299,0.3829
84,06/05/18 09:15:01 AM,0.3304,0.3834
85,06/05/18 09:30:01 AM,0.3308,0.3834
86,06/05/18 09:45:01 AM,0.3304,0.3854
87,06/05/18 10:00:01 AM,0.3308,0.3865
88,06/05/18 10:15:01 AM,0.3304,0.3865
89,06/05/18 10:30:01 AM,0.3308,0.3877
90,06/05/18 10:45:01 AM,0.3304,0.3883
91,06/05/18 11:00:01 AM,0.3308,0.3890
92,06/05/18 11:15:01 AM,0.3304,0.3902
93,06/05/18 11:30:01 AM,0.3308,0.3927
94,06/05/18 11:45:01 AM,0.3299,0.3939
95,06/05/18 12:00:01 PM,0.3308,0.3959
96,06/05/18 12:15:01 PM,0.3304,0.3964
97,06/05/18 12:30:01 PM,0.3299,0.3959
98,06/05/18 12:45:01 PM,0.3299,0.3971
99,06/05/18 01:00:01 PM,0.3304,0.3971
100,06/05/18 01:15:01 PM,0.3299,0.3971
101,06/05/18 01:30:01 PM,0.3304,0.3971
102,06/05/18 01:45:01 PM,0.3304,0.3978
103,06/05/18 02:00:01 PM,0.3304,0.3971
104,06/05/18 02:15:01 PM,0.3304,0.3978
105,06/05/18 02:30:01 PM,0.3304,0.3985
106,06/05/18 02:45:01 PM,0.3304,0.3978
107,06/05/18 03:00:01 PM,0.3304,0.3985
108,06/05/18 03:15:01 PM,0.3304,0.3985
109,06/05/18 03:30:01 PM,0.3299,0.3985
110,06/05/18 03:45:01 PM,0.3299,0.3990
111,06/05/18 04:00:01 PM,0.3299,0.3990
112,06/05/18 04:15:01 PM,0.3299,0.3990
113,06/05/18 04:30:01 PM,0.3299,0.3997
114,06/05/18 04:45:01 PM,0.3299,0.3997
115,06/05/18 05:00:01 PM,0.3299,0.3990
116,06/05/18 05:15:01 PM,0.3299,0.4004
117,06/05/18 05:30:01 PM,0.3295,0.3997
118,06/05/18 05:45:01 PM,0.3299,0.3997
119,06/05/18 06:00:01 PM,0.3299,0.4004
120,06/05/18 06:15:01 PM,0.3299,0.4004
121,06/05/18 06:30:01 PM,0.3290,0.4004
122,06/05/18 06:45:01 PM,0.3295,0.4010
123,06/05/18 07:00:01 PM,0.3290,0.4004
124,06/05/18 07:15:01 PM,0.3295,0.4004
125,06/05/18 07:30:01 PM,0.3295,0.4004
126,06/05/18 07:45:01 PM,0.3290,0.4004
127,06/05/18 08:00:01 PM,0.3295,0.4004
128,06/05/18 08:15:01 PM,0.3295,0.3997
129,06/05/18 08:30:01 PM,0.3290,0.4004
130,06/05/18 08:45:01 PM,0.3295,0.4004
131,06/05/18 09:00:01 PM,0.3286,0.4004
132,06/05/18 09:15:01 PM,0.3286,0.4004
133,06/05/18 09:30:01 PM,0.3286,0.4004
134,06/05/18 09:45:01 PM,0.3286,0.4004
135,06/05/18 10:00:01 PM,0.3286,0.4004
136,06/05/18 10:15:01 PM,0.3286,0.4004
137,06/05/18 10:30:01 PM,0.3286,0.4004
138,06/05/18 10:45:01 PM,0.3286,0.4004
139,06/05/18 11:00:01 PM,0.3286,0.4004
140,06/05/18 11:15:01 PM,0.3286,0.4004
141,06/05/18 11:30:01 PM,0.3286,0.4004
142,06/05/18 11:45:01 PM,0.3286,0.4004
143,06/06/18 12:00:01 AM,0.3286,0.4004
144,06/06/18 12:15:01 AM,0.3282,0.4004
145,06/06/18 12:30:01 AM,0.3282,0.4004
146,06/06/18 12:45:01 AM,0.3282,0.4004
147,06/06/18 01:00:01 AM,0.3286,0.4004
148,06/06/18 01:15:01 AM,0.3282,0.4004
149,06/06/18 01:30:01 AM,0.3282,0.4004
150,06/06/18 01:45:01 AM,0.3282,0.4004
151,06/06/18 02:00:01 AM,0.3282,0.3997
152,06/06/18 02:15:01 AM,0.3282,0.3997
153,06/06/18 02:30:01 AM,0.3282,0.4004
154,06/06/18 02:45:01 AM,0.3282,0.3997
155,06/06/18 03:00:01 AM,0.3282,0.4004
156,06/06/18 03:15:01 AM,0.3282,0.4004
157,06/06/18 03:30:01 AM,0.3282,0.4004
158,06/06/18 03:45:01 AM,0.3282,0.4004
159,06/06/18 04:00:01 AM,0.3282,0.4004
160,06/06/18 04:15:01 AM,0.3282,0.4010
161,06/06/18 04:30:01 AM,0.3282,0.4004
162,06/06/18 04:45:01 AM,0.3282,0.4004
163,06/06/18 05:00:01 AM,0.3277,0.4010
164,06/06/18 05:15:01 AM,0.3282,0.4010
165,06/06/18 05:30:01 AM,0.3277,0.4010
166,06/06/18 05:45:01 AM,0.3282,0.4010
167,06/06/18 06:00:01 AM,0.3282,0.4010
168,06/06/18 06:15:01 AM,0.3282,0.4010
169,06/06/18 06:30:01 AM,0.3277,0.4004
170,06/06/18 06:45:01 AM,0.3282,0.4010
171,06/06/18 07:00:01 AM,0.3277,0.4004
172,06/06/18 07:15:01 AM,0.3282,0.4010
173,06/06/18 07:30:01 AM,0.3277,0.4010
174,06/06/18 07:45:01 AM,0.3282,0.4010
175,06/06/18 08:00:01 AM,0.3282,0.4010
176,06/06/18 08:15:01 AM,0.3282,0.4010
177,06/06/18 08:30:01 AM,0.3282,0.4010
178,06/06/18 08:45:01 AM,0.3286,0.4010
179,06/06/18 09:00:01 AM,0.3282,0.4010
180,06/06/18 09:15:01 AM,0.3282,0.4010
181,06/06/18 09:30:01 AM,0.3282,0.4010
182,06/06/18 09:45:01 AM,0.3282,0.4010
183,06/06/18 10:00:01 AM,0.3282,0.4004
184,06/06/18 10:15:01 AM,0.3282,0.4004
185,06/06/18 10:30:01 AM,0.3282,0.4004
186,06/06/18 10:45:01 AM,0.3282,0.4010
187,06/06/18 11:00:01 AM,0.3282,0.4016
188,06/06/18 11:15:01 AM,0.3282,0.4016
189,06/06/18 11:30:01 AM,0.3277,0.4010
190,06/06/18 11:45:01 AM,0.3277,0.4010
191,06/06/18 12:00:01 PM,0.3282,0.4016
192,06/06/18 12:15:01 PM,0.3282,0.4016
193,06/06/18 12:30:01 PM,0.3277,0.4010
194,06/06/18 12:45:01 PM,0.3277,0.4010
195,06/06/18 01:00:01 PM,0.3277,0.4016
196,06/06/18 01:15:01 PM,0.3277,0.4010
197,06/06/18 01:30:01 PM,0.3277,0.4016
198,06/06/18 01:45:01 PM,0.3277,0.4016
199,06/06/18 02:00:01 PM,0.3282,0.4016
200,06/06/18 02:15:01 PM,0.3282,0.4016
201,06/06/18 02:30:01 PM,0.3277,0.4010
202,06/06/18 02:45:01 PM,0.3282,0.4016
203,06/06/18 03:00:01 PM,0.3277,0.4010
204,06/06/18 03:15:01 PM,0.3282,0.4010
205,06/06/18 03:30:01 PM,0.3277,0.4010
206,06/06/18 03:45:01 PM,0.3282,0.4016
207,06/06/18 04:00:01 PM,0.3282,0.4010
208,06/06/18 04:15:01 PM,0.3277,0.4016
209,06/06/18 04:30:01 PM,0.3282,0.4010
210,06/06/18 04:45:01 PM,0.3277,0.4010
211,06/06/18 05:00:01 PM,0.3282,0.4010
212,06/06/18 05:15:01 PM,0.3277,0.4010
213,06/06/18 05:30:01 PM,0.3286,0.4004
214,06/06/18 05:45:01 PM,0.3277,0.4010
215,06/06/18 06:00:01 PM,0.3282,0.4010
216,06/06/18 06:15:01 PM,0.3286,0.4004
217,06/06/18 06:30:01 PM,0.3282,0.4010
218,06/06/18 06:45:01 PM,0.3277,0.4010
219,06/06/18 07:00:01 PM,0.3277,0.4010
220,06/06/18 07:15:01 PM,0.3286,0.4010
221,06/06/18 07:30:01 PM,0.3286,0.4010
222,06/06/18 07:45:01 PM,0.3286,0.4004
223,06/06/18 08:00:01 PM,0.3282,0.4004
224,06/06/18 08:15:01 PM,0.3282,0.4004
225,06/06/18 08:30:01 PM,0.3282,0.4004
226,06/06/18 08:45:01 PM,0.3277,0.4004
227,06/06/18 09:00:01 PM,0.3282,0.3997
228,06/06/18 09:15:01 PM,0.3277,0.3997
229,06/06/18 09:30:01 PM,0.3282,0.3997
230,06/06/18 09:45:01 PM,0.3277,0.4004
231,06/06/18 10:00:01 PM,0.3282,0.3997
232,06/06/18 10:15:01 PM,0.3277,0.4004
233,06/06/18 10:30:01 PM,0.3282,0.3997
234,06/06/18 10:45:01 PM,0.3277,0.3997
235,06/06/18 11:00:01 PM,0.3282,0.4004
236,06/06/18 11:15:01 PM,0.3277,0.3997
237,06/06/18 11:30:01 PM,0.3277,0.3997
238,06/06/18 11:45:01 PM,0.3277,0.3997
239,06/07/18 12:00:01 AM,0.3277,0.3997
240,06/07/18 12:15:01 AM,0.3277,0.3997
241,06/07/18 12:30:01 AM,0.3277,0.3997
242,06/07/18 12:45:01 AM,0.3277,0.3997
243,06/07/18 01:00:01 AM,0.3277,0.3997
244,06/07/18 01:15:01 AM,0.3277,0.3997
245,06/07/18 01:30:01 AM,0.3277,0.3997
246,06/07/18 01:45:01 AM,0.3277,0.3997
247,06/07/18 02:00:01 AM,0.3277,0.3997
248,06/07/18 02:15:01 AM,0.3274,0.3997
249,06/07/18 02:30:01 AM,0.3277,0.3997
250,06/07/18 02:45:01 AM,0.3274,0.3997
251,06/07/18 03:00:01 AM,0.3274,0.3997
252,06/07/18 03:15:01 AM,0.3274,0.3997
253,06/07/18 03:30:01 AM,0.3274,0.3997
254,06/07/18 03:45:01 AM,0.3274,0.3990
255,06/07/18 04:00:01 AM,0.3274,0.3990
256,06/07/18 04:15:01 AM,0.3274,0.3990
257,06/07/18 04:30:01 AM,0.3274,0.3997
258,06/07/18 04:45:01 AM,0.3274,0.3997
259,06/07/18 05:00:01 AM,0.3274,0.3997
260,06/07/18 05:15:01 AM,0.3274,0.3997
261,06/07/18 05:30:01 AM,0.3274,0.3997
262,06/07/18 05:45:01 AM,0.3274,0.3997
263,06/07/18 06:00:01 AM,0.3274,0.3997
264,06/07/18 06:15:01 AM,0.3274,0.3997
265,06/07/18 06:30:01 AM,0.3277,0.3997
266,06/07/18 06:45:01 AM,0.3274,0.3997
267,06/07/18 07:00:01 AM,0.3277,0.3997
268,06/07/18 07:15:01 AM,0.3274,0.3997
269,06/07/18 07:30:01 AM,0.3282,0.3990
270,06/07/18 07:45:01 AM,0.3277,0.3997
271,06/07/18 08:00:01 AM,0.3274,0.3997
272,06/07/18 08:15:01 AM,0.3274,0.3997
273,06/07/18 08:30:01 AM,0.3274,0.3997
274,06/07/18 08:45:01 AM,0.3277,0.3997
275,06/07/18 09:00:01 AM,0.3274,0.3997
276,06/07/18 09:15:01 AM,0.3274,0.4004
277,06/07/18 09:30:01 AM,0.3277,0.4004
278,06/07/18 09:45:01 AM,0.3277,0.4004
279,06/07/18 10:00:01 AM,0.3277,0.4004
280,06/07/18 10:15:01 AM,0.3277,0.4004
281,06/07/18 10:30:01 AM,0.3277,0.4004
282,06/07/18 10:45:01 AM,0.3274,0.3997
283,06/07/18 11:00:01 AM,0.3277,0.4004
284,06/07/18 11:15:01 AM,0.3274,0.4004
285,06/07/18 11:30:01 AM,0.3277,0.4004
286,06/07/18 11:45:01 AM,0.3277,0.4004
287,06/07/18 12:00:01 PM,0.3277,0.4004
288,06/07/18 12:15:01 PM,0.3277,0.4004
289,06/07/18 12:30:01 PM,0.3277,0.4004
290,06/07/18 12:45:01 PM,0.3277,0.3997
291,06/07/18 01:00:01 PM,0.3277,0.4004
292,06/07/18 01:15:01 PM,0.3277,0.4004
293,06/07/18 01:30:01 PM,0.3277,0.4004
294,06/07/18 01:45:01 PM,0.3277,0.4004
295,06/07/18 02:00:01 PM,0.3277,0.4004
296,06/07/18 02:15:01 PM,0.3277,0.4004
297,06/07/18 02:30:01 PM,0.3277,0.4010
298,06/07/18 02:45:01 PM,0.3282,0.4004
299,06/07/18 03:00:01 PM,0.3282,0.4004
300,06/07/18 03:15:01 PM,0.3277,0.4004
301,06/07/18 03:30:01 PM,0.3286,0.4004
302,06/07/18 03:45:01 PM,0.3286,0.4004
303,06/07/18 04:00:01 PM,0.3282,0.4004
304,06/07/18 04:15:01 PM,0.3282,0.4004
305,06/07/18 04:30:01 PM,0.3282,0.4004
306,06/07/18 04:45:01 PM,0.3286,0.4004
307,06/07/18 05:00:01 PM,0.3290,0.3997
308,06/07/18 05:15:01 PM,0.3290,0.4004
309,06/07/18 05:30:01 PM,0.3286,0.4004
310,06/07/18 05:45:01 PM,0.3290,0.3997
311,06/07/18 06:00:01 PM,0.3290,0.4004
312,06/07/18 06:15:01 PM,0.3295,0.3997
313,06/07/18 06:30:01 PM,0.3295,0.4004
314,06/07/18 06:45:01 PM,0.3290,0.3997
315,06/07/18 07:00:01 PM,0.3295,0.4004
316,06/07/18 07:15:01 PM,0.3295,0.4004
317,06/07/18 07:30:01 PM,0.3295,0.4004
318,06/07/18 07:45:01 PM,0.3299,0.4004
319,06/07/18 08:00:01 PM,0.3299,0.4004
320,06/07/18 08:15:01 PM,0.3299,0.3997
321,06/07/18 08:30:01 PM,0.3295,0.3997
322,06/07/18 08:45:01 PM,0.3304,0.4004
323,06/07/18 09:00:01 PM,0.3299,0.4004
324,06/07/18 09:15:01 PM,0.3299,0.4004
325,06/07/18 09:30:01 PM,0.3304,0.3997
326,06/07/18 09:45:01 PM,0.3304,0.3997
327,06/07/18 10:00:01 PM,0.3304,0.3997
328,06/07/18 10:15:01 PM,0.3308,0.3997
329,06/07/18 10:30:01 PM,0.3304,0.3997
330,06/07/18 10:45:01 PM,0.3308,0.3997
331,06/07/18 11:00:01 PM,0.3308,0.3997
332,06/07/18 11:15:01 PM,0.3304,0.3997
333,06/07/18 11:30:01 PM,0.3308,0.3997
334,06/07/18 11:45:01 PM,0.3308,0.3997
335,06/08/18 12:00:01 AM,0.3304,0.3997
336,06/08/18 12:15:01 AM,0.3308,0.3990
337,06/08/18 12:30:01 AM,0.3308,0.3997
338,06/08/18 12:45:01 AM,0.3304,0.3997
339,06/08/18 01:00:01 AM,0.3308,0.3997
340,06/08/18 01:15:01 AM,0.3304,0.3997
341,06/08/18 01:30:01 AM,0.3299,0.3997
342,06/08/18 01:45:01 AM,0.3304,0.3997
343,06/08/18 02:00:01 AM,0.3308,0.3997
344,06/08/18 02:15:01 AM,0.3304,0.3997
345,06/08/18 02:30:01 AM,0.3299,0.3997
346,06/08/18 02:45:01 AM,0.3308,0.3997
347,06/08/18 03:00:01 AM,0.3304,0.3997
348,06/08/18 03:15:01 AM,0.3304,0.3997
349,06/08/18 03:30:01 AM,0.3308,0.3997
350,06/08/18 03:45:01 AM,0.3299,0.3997
351,06/08/18 04:00:01 AM,0.3299,0.3997
352,06/08/18 04:15:01 AM,0.3304,0.3997
353,06/08/18 04:30:01 AM,0.3299,0.3997
354,06/08/18 04:45:01 AM,0.3299,0.3997
355,06/08/18 05:00:01 AM,0.3299,0.3997
356,06/08/18 05:15:01 AM,0.3308,0.3997
357,06/08/18 05:30:01 AM,0.3299,0.3997
358,06/08/18 05:45:01 AM,0.3299,0.3997
359,06/08/18 06:00:01 AM,0.3299,0.3997
360,06/08/18 06:15:01 AM,0.3299,0.3997
361,06/08/18 06:30:01 AM,0.3304,0.3997
362,06/08/18 06:45:01 AM,0.3299,0.3997
363,06/08/18 07:00:01 AM,0.3299,0.3997
364,06/08/18 07:15:01 AM,0.3304,0.4004
365,06/08/18 07:30:01 AM,0.3299,0.4004
366,06/08/18 07:45:01 AM,0.3304,0.4004
367,06/08/18 08:00:01 AM,0.3304,0.4010
368,06/08/18 08:15:01 AM,0.3299,0.4004
369,06/08/18 08:30:01 AM,0.3304,0.4004
370,06/08/18 08:45:01 AM,0.3299,0.4010
371,06/08/18 09:00:01 AM,0.3304,0.4004
372,06/08/18 09:15:01 AM,0.3299,0.4010
373,06/08/18 09:30:01 AM,0.3304,0.4010
374,06/08/18 09:45:01 AM,0.3304,0.4010
375,06/08/18 10:00:01 AM,0.3299,0.4004
376,06/08/18 10:15:01 AM,0.3304,0.4010
377,06/08/18 10:30:01 AM,0.3304,0.4010
378,06/08/18 10:45:01 AM,0.3299,0.4010
379,06/08/18 11:00:01 AM,0.3299,0.4010
380,06/08/18 11:15:01 AM,0.3304,0.4010
381,06/08/18 11:30:01 AM,0.3304,0.4016
382,06/08/18 11:45:01 AM,0.3299,0.4010
383,06/08/18 12:00:01 PM,0.3299,0.4010
384,06/08/18 12:15:01 PM,0.3299,0.4010
385,06/08/18 12:30:01 PM,0.3299,0.4016
386,06/08/18 12:45:01 PM,0.3304,0.4010
387,06/08/18 01:00:01 PM,0.3304,0.4016
388,06/08/18 01:15:01 PM,0.3304,0.4010
389,06/08/18 01:30:01 PM,0.3308,0.4010
390,06/08/18 01:45:01 PM,0.3304,0.4010
391,06/08/18 02:00:01 PM,0.3308,0.4010
392,06/08/18 02:15:01 PM,0.3312,0.4010
393,06/08/18 02:30:01 PM,0.3308,0.4010
394,06/08/18 02:45:01 PM,0.3308,0.4010
395,06/08/18 03:00:01 PM,0.3312,0.4016
396,06/08/18 03:15:01 PM,0.3308,0.4010
397,06/08/18 03:30:01 PM,0.3308,0.4016
398,06/08/18 03:45:01 PM,0.3312,0.4010
399,06/08/18 04:00:01 PM,0.3312,0.4010
400,06/08/18 04:15:01 PM,0.3312,0.4010
401,06/08/18 04:30:01 PM,0.3312,0.4010
402,06/08/18 04:45:01 PM,0.3312,0.4010
403,06/08/18 05:00:01 PM,0.3317,0.4016
404,06/08/18 05:15:01 PM,0.3317,0.4016
405,06/08/18 05:30:01 PM,0.3312,0.4016
406,06/08/18 05:45:01 PM,0.3312,0.4010
407,06/08/18 06:00:01 PM,0.3312,0.4010
408,06/08/18 06:15:01 PM,0.3317,0.4004
409,06/08/18 06:30:01 PM,0.3312,0.4010
410,06/08/18 06:45:01 PM,0.3317,0.4010
411,06/08/18 07:00:01 PM,0.3321,0.4016
412,06/08/18 07:15:01 PM,0.3321,0.4010
413,06/08/18 07:30:01 PM,0.3317,0.4016
414,06/08/18 07:45:01 PM,0.3317,0.4010
415,06/08/18 08:00:01 PM,0.3321,0.4010
416,06/08/18 08:15:01 PM,0.3321,0.4010
417,06/08/18 08:30:01 PM,0.3321,0.4010
418,06/08/18 08:45:01 PM,0.3321,0.4010
419,06/08/18 09:00:01 PM,0.3326,0.4010
420,06/08/18 09:15:01 PM,0.3326,0.4010
421,06/08/18 09:30:01 PM,0.3326,0.4010
422,06/08/18 09:45:01 PM,0.3321,0.4010
423,06/08/18 10:00:01 PM,0.3321,0.4010
424,06/08/18 10:15:01 PM,0.3326,0.4010
425,06/08/18 10:30:01 PM,0.3321,0.4010
426,06/08/18 10:45:01 PM,0.3321,0.4010
427,06/08/18 11:00:01 PM,0.3330,0.4010
428,06/08/18 11:15:01 PM,0.3326,0.4010
429,06/08/18 11:30:01 PM,0.3326,0.4010
430,06/08/18 11:45:01 PM,0.3330,0.4010
431,06/09/18 12:00:01 AM,0.3326,0.4010
432,06/09/18 12:15:01 AM,0.3326,0.4010
433,06/09/18 12:30:01 AM,0.3330,0.4010
434,06/09/18 12:45:01 AM,0.3326,0.4010
435,06/09/18 01:00:01 AM,0.3321,0.4010
436,06/09/18 01:15:01 AM,0.3326,0.4010
437,06/09/18 01:30:01 AM,0.3321,0.4010
438,06/09/18 01:45:01 AM,0.3317,0.4010
439,06/09/18 02:00:01 AM,0.3326,0.4010
440,06/09/18 02:15:01 AM,0.3321,0.4010
441,06/09/18 02:30:01 AM,0.3321,0.4010
442,06/09/18 02:45:01 AM,0.3326,0.4010
443,06/09/18 03:00:01 AM,0.3321,0.4010
444,06/09/18 03:15:01 AM,0.3326,0.4010
445,06/09/18 03:30:01 AM,0.3326,0.4010
446,06/09/18 03:45:01 AM,0.3321,0.4010
447,06/09/18 04:00:01 AM,0.3326,0.4010
448,06/09/18 04:15:01 AM,0.3326,0.4010
449,06/09/18 04:30:01 AM,0.3317,0.4010
450,06/09/18 04:45:01 AM,0.3321,0.4016
451,06/09/18 05:00:01 AM,0.3326,0.4016
452,06/09/18 05:15:01 AM,0.3317,0.4016
453,06/09/18 05:30:01 AM,0.3317,0.4010
454,06/09/18 05:45:01 AM,0.3321,0.4010
455,06/09/18 06:00:01 AM,0.3317,0.4016
456,06/09/18 06:15:01 AM,0.3321,0.4016
457,06/09/18 06:30:01 AM,0.3321,0.4016
458,06/09/18 06:45:01 AM,0.3317,0.4010
459,06/09/18 07:00:01 AM,0.3321,0.4016
460,06/09/18 07:15:01 AM,0.3321,0.4016
461,06/09/18 07:30:01 AM,0.3317,0.4016
462,06/09/18 07:45:01 AM,0.3317,0.4016
463,06/09/18 08:00:01 AM,0.3321,0.4022
464,06/09/18 08:15:01 AM,0.3317,0.4016
465,06/09/18 08:30:01 AM,0.3321,0.4010
466,06/09/18 08:45:01 AM,0.3317,0.4022
467,06/09/18 09:00:01 AM,0.3321,0.4016
468,06/09/18 09:15:01 AM,0.3321,0.4016
469,06/09/18 09:30:01 AM,0.3321,0.4022
470,06/09/18 09:45:01 AM,0.3317,0.4022
471,06/09/18 10:00:01 AM,0.3321,0.4016
472,06/09/18 10:15:01 AM,0.3321,0.4016
473,06/09/18 10:30:01 AM,0.3317,0.4022
474,06/09/18 10:45:01 AM,0.3317,0.4022
475,06/09/18 11:00:01 AM,0.3326,0.4016
476,06/09/18 11:15:01 AM,0.3317,0.4022
477,06/09/18 11:30:01 AM,0.3326,0.4022
478,06/09/18 11:45:01 AM,0.3317,0.4022
479,06/09/18 12:00:01 PM,0.3326,0.4022
480,06/09/18 12:15:01 PM,0.3317,0.4022
481,06/09/18 12:30:01 PM,0.3326,0.4022
482,06/09/18 12:45:01 PM,0.3317,0.4022
483,06/09/18 01:00:01 PM,0.3326,0.4022
484,06/09/18 01:15:01 PM,0.3317,0.4022
485,06/09/18 01:30:01 PM,0.3326,0.4022
486,06/09/18 01:45:01 PM,0.3326,0.4029
487,06/09/18 02:00:01 PM,0.3326,0.4022
488,06/09/18 02:15:01 PM,0.3326,0.4022
489,06/09/18 02:30:01 PM,0.3321,0.4029
490,06/09/18 02:45:01 PM,0.3326,0.4022
491,06/09/18 03:00:01 PM,0.3326,0.4029
492,06/09/18 03:15:01 PM,0.3326,0.4022
493,06/09/18 03:30:01 PM,0.3326,0.4029
494,06/09/18 03:45:01 PM,0.3330,0.4029
495,06/09/18 04:00:01 PM,0.3330,0.4022
496,06/09/18 04:15:01 PM,0.3321,0.4029
497,06/09/18 04:30:01 PM,0.3326,0.4022
498,06/09/18 04:45:01 PM,0.3330,0.4029
499,06/09/18 05:00:01 PM,0.3321,0.4022
500,06/09/18 05:15:01 PM,0.3330,0.4029
501,06/09/18 05:30:01 PM,0.3330,0.4022
502,06/09/18 05:45:01 PM,0.3335,0.4029
503,06/09/18 06:00:01 PM,0.3335,0.4022
504,06/09/18 06:15:01 PM,0.3326,0.4029
505,06/09/18 06:30:01 PM,0.3330,0.4022
506,06/09/18 06:45:01 PM,0.3330,0.4029
507,06/09/18 07:00:01 PM,0.3335,0.4022
508,06/09/18 07:15:01 PM,0.3330,0.4029
509,06/09/18 07:30:01 PM,0.3339,0.4022
510,06/09/18 07:45:01 PM,0.3330,0.4029
511,06/09/18 08:00:01 PM,0.3335,0.4022
512,06/09/18 08:15:01 PM,0.3330,0.4022
513,06/09/18 08:30:01 PM,0.3339,0.4029
